,index,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_location,dropoff_location,pickup_day,dropoff_day,pickup_timezone,dropoff_timezone
5064,1222981,id3481257,2,2016-02-02 23:01:25,2016-02-02 23:15:52,4,-73.97386932373048,40.75657653808594,-74.01484680175781,40.70969009399415,N,867,Long Island City,New York City,Tuesday,Tuesday,late night,late night
5065,191948,id3680171,2,2016-01-08 21:11:52,2016-01-08 21:21:53,5,-73.96803283691406,40.75566101074219,-74.00458526611328,40.70707321166992,N,601,Long Island City,New York City,Friday,Friday,evening,evening
5066,414797,id1697756,2,2016-06-06 14:54:32,2016-06-06 15:48:03,1,-73.86361694335938,40.76995849609375,-74.01693725585938,40.71152114868164,N,3211,The Bronx,New York City,Monday,Monday,midday,midday
5067,228653,id2910706,2,2016-05-06 19:01:31,2016-05-06 19:14:48,1,-73.97666931152342,40.75642013549805,-73.94896697998048,40.79439926147461,N,797,Manhattan,Manhattan,Friday,Friday,evening,evening
5068,1286813,id1134915,2,2016-05-29 22:09:21,2016-05-29 22:21:16,4,-73.95729064941406,40.71048355102539,-73.98217010498048,40.727893829345696,N,715,Long Island City,New York City,Sunday,Sunday,late night,late night
5069,154916,id2574134,1,2016-05-29 03:11:40,2016-05-29 03:16:32,2,-73.99330139160156,40.719093322753906,-73.9961929321289,40.71291732788085,N,292,New York City,New York City,Sunday,Sunday,late night,late night
5070,1426358,id3760642,1,2016-02-02 18:36:31,2016-02-02 18:46:45,1,-73.98784637451173,40.740806579589844,-73.9910888671875,40.755855560302734,N,614,New York City,Weehawken,Tuesday,Tuesday,evening,evening
5071,712013,id3882295,2,2016-03-17 23:23:24,2016-03-17 23:30:05,1,-73.97998046875,40.76576614379883,-73.9910888671875,40.750503540039055,N,401,Manhattan,Weehawken,Thursday,Thursday,late night,late night
5072,994620,id0392267,2,2016-05-08 10:20:23,2016-05-08 10:27:07,1,-73.98508453369139,40.7801170349121,-73.975830078125,40.791370391845696,N,404,Manhattan,Manhattan,Sunday,Sunday,midday,midday
5073,132032,id3111319,2,2016-01-20 16:48:29,2016-01-20 16:59:49,1,-73.98505401611328,40.75394058227539,-73.97267150878906,40.76167678833008,N,680,Manhattan,Manhattan,Wednesday,Wednesday,evening,evening
5074,19921,id0270711,1,2016-02-13 02:57:30,2016-02-13 03:02:48,2,-74.0038833618164,40.75243377685547,-73.99205780029298,40.76310348510742,N,318,Weehawken,Weehawken,Saturday,Saturday,late night,late night
5075,1137774,id2904841,2,2016-03-14 17:27:46,2016-03-14 17:39:55,2,-73.98075866699219,40.76408386230469,-73.98135375976562,40.7791748046875,N,729,Manhattan,Manhattan,Monday,Monday,evening,evening
5076,29245,id1251099,2,2016-03-18 08:48:38,2016-03-18 09:01:33,2,-73.9937515258789,40.751480102539055,-73.97532653808595,40.75471115112305,N,775,Weehawken,Long Island City,Friday,Friday,morning,morning
5077,1009030,id1215454,1,2016-06-09 07:16:53,2016-06-09 07:22:07,1,-73.95457458496094,40.76980972290039,-73.95638275146483,40.78424072265625,N,314,Manhattan,Manhattan,Thursday,Thursday,morning,morning
5078,1022572,id0201956,1,2016-06-09 18:18:13,2016-06-09 18:48:38,1,-73.98915100097656,40.74482345581055,-73.9732437133789,40.76148223876953,N,1825,New York City,Manhattan,Thursday,Thursday,evening,evening
5079,2742,id3361372,1,2016-01-13 12:20:24,2016-01-13 12:23:58,1,-73.99967193603516,40.74992370605469,-74.00543975830078,40.74991989135742,N,214,Weehawken,Weehawken,Wednesday,Wednesday,midday,midday
5080,1425601,id1206703,2,2016-02-12 19:51:01,2016-02-12 20:16:08,1,-74.00743103027342,40.73300552368164,-74.00153350830078,40.7174186706543,N,1507,New York City,New York City,Friday,Friday,evening,evening
5081,851919,id2654897,1,2016-04-19 20:19:00,2016-04-19 20:36:47,1,-73.97264099121094,40.75557708740234,-73.99830627441406,40.72472763061523,N,1067,Long Island City,New York City,Tuesday,Tuesday,evening,evening
5082,1394047,id3246355,2,2016-05-12 21:09:52,2016-05-12 21:17:44,1,-73.9858169555664,40.76208877563477,-73.97860717773438,40.76171875,N,472,Manhattan,Manhattan,Thursday,Thursday,evening,evening
5083,1006307,id0815387,2,2016-02-21 23:34:29,2016-02-21 23:39:15,4,-73.99149322509766,40.74971008300781,-73.98047637939453,40.746490478515625,N,286,Weehawken,Long Island City,Sunday,Sunday,late night,late night
5084,177759,id0963487,2,2016-01-28 07:00:32,2016-01-28 07:02:09,1,-73.9769287109375,40.743309020996094,-73.98357391357422,40.73412704467773,N,97,Long Island City,New York City,Thursday,Thursday,morning,morning
5085,314993,id0176539,2,2016-05-21 21:00:00,2016-05-21 21:07:28,1,-73.98139953613281,40.74728012084961,-73.98880767822266,40.7440185546875,N,448,Long Island City,New York City,Saturday,Saturday,evening,evening
5086,29013,id0316043,1,2016-03-15 19:25:05,2016-03-15 19:52:49,1,-73.87078094482422,40.77375411987305,-73.98240661621094,40.762733459472656,N,1664,The Bronx,Manhattan,Tuesday,Tuesday,evening,evening
5087,1074692,id0597668,1,2016-05-07 11:05:21,2016-05-07 11:24:14,2,-73.9886016845703,40.73692321777344,-74.00333404541014,40.75066757202149,N,1133,New York City,Weehawken,Saturday,Saturday,midday,midday
5088,647985,id3534734,2,2016-06-28 16:55:34,2016-06-28 17:27:44,1,-73.9540786743164,40.74153900146485,-73.9540786743164,40.74153900146485,N,1930,Long Island City,Long Island City,Tuesday,Tuesday,evening,evening
5089,696394,id1888476,2,2016-06-30 10:46:10,2016-06-30 10:56:33,1,-73.99960327148438,40.73345565795898,-74.00180053710938,40.72444534301758,N,623,New York City,New York City,Thursday,Thursday,midday,midday
5090,1066525,id2629296,1,2016-03-07 12:51:17,2016-03-07 13:03:45,1,-73.98683166503906,40.742431640625,-73.97413635253906,40.762245178222656,N,748,New York City,Manhattan,Monday,Monday,midday,midday
5091,320231,id2286366,2,2016-01-07 18:35:41,2016-01-07 18:47:58,5,-73.9893798828125,40.73678588867188,-73.98526000976562,40.75246047973633,N,737,New York City,Manhattan,Thursday,Thursday,evening,evening
5092,290338,id0097109,1,2016-02-20 11:14:17,2016-02-20 11:40:12,4,-73.86378479003906,40.76994323730469,-73.98583221435547,40.743953704833984,N,1555,The Bronx,New York City,Saturday,Saturday,midday,midday
5093,513638,id2895186,2,2016-04-12 20:22:35,2016-04-12 20:43:00,1,-74.01692962646483,40.70486068725585,-73.95787048339844,40.77928161621094,N,1225,New York City,Manhattan,Tuesday,Tuesday,evening,evening
5094,920411,id1528489,2,2016-05-28 14:27:32,2016-05-28 14:34:39,5,-73.96495056152342,40.79188919067383,-73.94332122802734,40.7933006286621,N,427,Manhattan,Manhattan,Saturday,Saturday,midday,midday
5095,792110,id0954068,1,2016-02-26 11:07:13,2016-02-26 11:50:41,1,-73.98236846923827,40.75569152832031,-73.87295532226562,40.77429962158203,N,2608,Manhattan,The Bronx,Friday,Friday,midday,midday
5096,37042,id3108072,1,2016-03-01 22:36:03,2016-03-01 22:43:52,1,-73.98121643066406,40.68989562988281,-73.9613037109375,40.69829559326172,N,469,New York City,New York City,Tuesday,Tuesday,late night,late night
5097,876696,id1970708,1,2016-01-14 15:41:12,2016-01-14 15:50:57,1,-73.94961547851562,40.77263259887695,-73.97086334228516,40.75573348999024,N,585,Manhattan,Long Island City,Thursday,Thursday,midday,midday
5098,807534,id2392826,2,2016-04-13 15:52:52,2016-04-13 16:05:30,2,-73.97727966308595,40.73392868041992,-73.98927307128906,40.74558639526367,N,758,Long Island City,New York City,Wednesday,Wednesday,midday,evening
5099,636979,id0269913,2,2016-02-07 04:03:02,2016-02-07 04:16:37,5,-74.00028991699219,40.72871398925781,-73.99989318847656,40.69031524658203,N,815,New York City,New York City,Sunday,Sunday,morning,morning
5100,1070494,id3540951,2,2016-04-30 16:08:53,2016-04-30 16:12:41,1,-73.97306823730467,40.755535125732415,-73.97190856933594,40.75216293334961,N,228,Long Island City,Long Island City,Saturday,Saturday,evening,evening
5101,314743,id0781229,2,2016-03-14 06:45:36,2016-03-14 06:56:33,1,-73.99176788330078,40.77423095703125,-73.98445892333984,40.75498962402344,N,657,Guttenberg,Manhattan,Monday,Monday,morning,morning
5102,751900,id2675857,2,2016-03-15 17:49:05,2016-03-15 18:07:53,3,-73.9906997680664,40.76103973388672,-73.97496032714845,40.745769500732415,N,1128,Weehawken,Long Island City,Tuesday,Tuesday,evening,evening
5103,1110992,id1363775,1,2016-06-15 08:59:42,2016-06-15 09:06:55,1,-73.98351287841797,40.751914978027344,-73.98067474365234,40.75922393798828,N,433,Long Island City,Manhattan,Wednesday,Wednesday,morning,morning
5104,363000,id0777603,1,2016-03-15 23:17:50,2016-03-15 23:38:37,1,-73.98628997802734,40.75161743164063,-73.92118835449219,40.77284240722656,N,1247,Manhattan,Long Island City,Tuesday,Tuesday,late night,late night
5105,1394228,id0812190,1,2016-06-14 07:45:10,2016-06-14 09:00:44,1,-73.79009246826173,40.64641189575195,-73.98899078369139,40.7480583190918,N,4534,Jamaica,New York City,Tuesday,Tuesday,morning,morning
5106,1380729,id2605636,2,2016-06-12 18:40:19,2016-06-12 18:46:36,6,-73.98705291748048,40.72909927368164,-73.98323822021484,40.73865127563477,N,377,New York City,New York City,Sunday,Sunday,evening,evening
5107,1323937,id2552118,2,2016-02-25 00:04:08,2016-02-25 00:14:31,6,-73.97479248046875,40.7615966796875,-73.99496459960938,40.72487258911133,N,623,Manhattan,New York City,Thursday,Thursday,late night,late night
5108,713799,id1165203,1,2016-04-04 05:54:38,2016-04-04 06:39:27,4,-73.77666473388672,40.64532470703125,-73.93303680419923,40.68233108520508,N,2689,Inwood,Brooklyn,Monday,Monday,morning,morning
5109,939150,id1727856,2,2016-06-11 01:15:01,2016-06-11 01:24:40,6,-73.98661041259766,40.74263381958008,-73.99307250976562,40.72784423828125,N,579,New York City,New York City,Saturday,Saturday,late night,late night
5110,1213516,id3536216,1,2016-01-16 00:32:30,2016-01-16 00:57:14,1,-73.78195953369139,40.64473342895508,-73.94354248046875,40.716773986816406,N,1484,Inwood,Long Island City,Saturday,Saturday,late night,late night
5111,987130,id2614709,1,2016-01-26 19:41:20,2016-01-26 19:51:21,1,-73.9944076538086,40.74060440063477,-73.97563934326173,40.73445510864258,N,601,New York City,Long Island City,Tuesday,Tuesday,evening,evening
5112,228813,id0196301,1,2016-06-01 18:37:44,2016-06-01 18:45:06,1,-73.98546600341797,40.74195861816406,-73.98179626464844,40.75153732299805,N,442,New York City,Long Island City,Wednesday,Wednesday,evening,evening
5113,1089328,id0257346,2,2016-03-24 10:00:40,2016-03-24 10:07:10,3,-73.99052429199219,40.75682067871094,-73.9876251220703,40.7669334411621,N,390,Weehawken,Manhattan,Thursday,Thursday,midday,midday
5114,1321040,id1635210,2,2016-06-09 22:15:20,2016-06-09 22:25:56,1,-73.99044036865234,40.72895050048828,-74.01004791259766,40.71445083618164,N,636,New York City,New York City,Thursday,Thursday,late night,late night
5115,1388010,id0305018,2,2016-06-04 20:50:48,2016-06-04 20:57:23,2,-73.96558380126955,40.75482940673828,-73.94722747802734,40.781681060791016,N,395,Long Island City,Manhattan,Saturday,Saturday,evening,evening
5116,1410816,id0769734,1,2016-03-28 16:48:34,2016-03-28 17:03:18,1,-73.97844696044923,40.75388717651367,-74.00662994384766,40.738147735595696,N,884,Long Island City,New York City,Monday,Monday,evening,evening
5117,1422640,id0550228,1,2016-04-28 20:18:42,2016-04-28 20:23:09,1,-73.98919677734375,40.74337387084961,-73.98397064208984,40.738105773925774,N,267,New York City,New York City,Thursday,Thursday,evening,evening
5118,1031744,id2824275,2,2016-01-08 17:54:19,2016-01-08 18:00:49,5,-73.95986938476562,40.773738861083984,-73.96739959716798,40.76245880126953,N,390,Manhattan,Manhattan,Friday,Friday,evening,evening
5119,697460,id0815385,1,2016-02-07 00:44:22,2016-02-07 00:53:49,1,-73.994873046875,40.745079040527344,-73.984375,40.76730346679688,N,567,New York City,Manhattan,Sunday,Sunday,late night,late night
5120,495863,id0787425,1,2016-05-04 08:45:55,2016-05-04 09:03:49,2,-73.97185516357422,40.74645614624024,-73.97904968261719,40.76211166381836,N,1074,Long Island City,Manhattan,Wednesday,Wednesday,morning,morning
5121,81313,id3664690,1,2016-01-03 10:59:51,2016-01-03 11:04:25,3,-73.96102142333984,40.76499938964844,-73.95122528076173,40.77953338623047,N,274,Manhattan,Manhattan,Sunday,Sunday,midday,midday
5122,1384616,id2532929,2,2016-02-12 12:23:29,2016-02-12 12:41:21,1,-73.99172973632812,40.74169158935547,-74.01168823242188,40.71342086791992,N,1072,New York City,New York City,Friday,Friday,midday,midday
5123,251641,id0571505,1,2016-06-04 15:12:51,2016-06-04 15:16:11,2,-73.9670181274414,40.76395034790039,-73.96553802490234,40.76581573486328,N,200,Manhattan,Manhattan,Saturday,Saturday,midday,midday
5124,1405700,id0872598,1,2016-03-07 09:23:39,2016-03-07 09:29:21,1,-73.99269866943358,40.75855255126953,-73.99861907958984,40.75338363647461,N,342,Weehawken,Weehawken,Monday,Monday,morning,morning
5125,843231,id3432100,1,2016-06-20 19:51:07,2016-06-20 20:01:01,1,-74.01614379882812,40.70486068725585,-74.00625610351562,40.74481964111328,N,594,New York City,Hoboken,Monday,Monday,evening,evening
5126,961763,id3875479,1,2016-03-27 15:16:20,2016-03-27 15:19:25,2,-73.95903778076173,40.77013397216797,-73.95214080810547,40.78153610229492,N,185,Manhattan,Manhattan,Sunday,Sunday,midday,midday
5127,72246,id2236741,2,2016-01-19 19:48:53,2016-01-19 19:58:53,1,-73.97669982910156,40.7492790222168,-73.99759674072266,40.73855972290039,N,600,Long Island City,New York City,Tuesday,Tuesday,evening,evening
5128,462544,id2061242,2,2016-06-11 16:26:14,2016-06-11 16:36:56,2,-73.99353790283203,40.74171829223633,-73.9849624633789,40.74018859863281,N,642,New York City,New York City,Saturday,Saturday,evening,evening
5129,38088,id0828788,1,2016-06-29 15:44:24,2016-06-29 16:01:41,1,-73.97180938720702,40.794471740722656,-73.94084167480467,40.8194580078125,N,1037,Manhattan,Edgewater,Wednesday,Wednesday,midday,evening
5130,1104533,id0868071,2,2016-03-01 17:57:11,2016-03-01 18:04:00,1,-73.99189758300781,40.74367904663085,-74.00140380859375,40.7463493347168,N,409,New York City,Weehawken,Tuesday,Tuesday,evening,evening
5131,553385,id1293485,2,2016-05-10 01:51:08,2016-05-10 01:57:06,1,-73.97338104248048,40.75490188598633,-73.97586059570312,40.734779357910156,N,358,Long Island City,Long Island City,Tuesday,Tuesday,late night,late night
5132,882268,id3196571,1,2016-02-05 21:00:46,2016-02-05 21:12:29,1,-74.00338745117188,40.7507438659668,-73.99667358398438,40.73331832885742,N,703,Weehawken,New York City,Friday,Friday,evening,evening
5133,1017741,id0582425,1,2016-02-17 18:20:58,2016-02-17 18:45:15,1,-73.98882293701173,40.75845718383789,-74.00862884521484,40.739421844482415,N,1457,Weehawken,Hoboken,Wednesday,Wednesday,evening,evening
5134,690310,id3011819,2,2016-03-11 11:09:07,2016-03-11 11:11:59,6,-73.98136138916014,40.73321914672852,-73.9889144897461,40.728363037109375,N,172,New York City,New York City,Friday,Friday,midday,midday
5135,677318,id0312499,1,2016-04-04 07:56:05,2016-04-04 08:04:31,1,-73.97916412353516,40.747234344482415,-73.97174835205078,40.75728225708008,N,506,Long Island City,Long Island City,Monday,Monday,morning,morning
5136,1285519,id2088560,1,2016-03-22 19:07:47,2016-03-22 19:28:12,1,-74.00701141357422,40.70571517944336,-73.9769515991211,40.77467727661133,N,1225,New York City,Manhattan,Tuesday,Tuesday,evening,evening
5137,83988,id3091228,1,2016-01-12 16:31:33,2016-01-12 16:34:26,1,-74.00154876708984,40.72782516479492,-74.0060806274414,40.73312759399415,N,173,New York City,New York City,Tuesday,Tuesday,evening,evening
5138,1286533,id0365434,2,2016-02-08 20:28:56,2016-02-08 20:31:43,1,-73.96592712402342,40.76258087158203,-73.95584869384766,40.7763900756836,N,167,Manhattan,Manhattan,Monday,Monday,evening,evening
5139,1451511,id2274031,1,2016-03-10 18:50:42,2016-03-10 19:00:12,1,-73.99519348144531,40.73375701904297,-73.97869873046875,40.74053955078125,N,570,New York City,Long Island City,Thursday,Thursday,evening,evening
5140,616047,id3174106,2,2016-03-13 23:25:53,2016-03-13 23:33:42,1,-74.00565338134766,40.726238250732415,-73.97782135009766,40.71329879760742,N,469,New York City,New York City,Sunday,Sunday,late night,late night
5141,666262,id3236895,2,2016-01-14 00:59:44,2016-01-14 01:20:59,1,-73.98889923095702,40.76020050048828,-73.928466796875,40.768951416015625,N,1275,Manhattan,Long Island City,Thursday,Thursday,late night,late night
5142,1185874,id1589879,2,2016-06-09 01:19:24,2016-06-09 01:27:58,3,-73.9817657470703,40.753761291503906,-73.9579086303711,40.76520919799805,N,514,Manhattan,Manhattan,Thursday,Thursday,late night,late night
5143,829981,id1033971,2,2016-03-28 22:15:27,2016-03-28 22:26:17,1,-73.98159790039062,40.75600814819336,-73.96244049072266,40.75640106201172,N,650,Manhattan,Long Island City,Monday,Monday,late night,late night
5144,1176082,id1746123,2,2016-05-02 12:48:15,2016-05-02 13:08:58,1,-73.99569702148438,40.75228118896485,-74.01258087158203,40.70330810546875,N,1243,Weehawken,New York City,Monday,Monday,midday,midday
5145,738860,id3931354,2,2016-02-16 11:26:44,2016-02-16 11:45:38,1,-73.97882843017578,40.75250244140625,-73.98882293701173,40.768653869628906,N,1134,Long Island City,Manhattan,Tuesday,Tuesday,midday,midday
5146,1455580,id1314850,2,2016-04-06 22:03:56,2016-04-06 22:11:58,1,-73.99465942382812,40.73616027832031,-73.97943878173827,40.73257064819336,N,482,New York City,New York City,Wednesday,Wednesday,late night,late night
5147,526327,id3978656,1,2016-04-15 22:56:59,2016-04-15 23:11:32,1,-73.98699188232422,40.7661018371582,-74.00188446044923,40.74576187133789,N,873,Manhattan,Weehawken,Friday,Friday,late night,late night
5148,1295364,id3157323,2,2016-02-06 15:42:12,2016-02-06 15:51:25,3,-74.00212860107422,40.72644805908203,-74.01631164550781,40.71513366699219,N,553,New York City,New York City,Saturday,Saturday,midday,midday
5149,136080,id0010811,2,2016-01-26 10:23:15,2016-01-26 10:58:14,1,-73.99123382568358,40.754791259765625,-73.97156524658203,40.7593994140625,N,2099,Weehawken,Manhattan,Tuesday,Tuesday,midday,midday
5150,591572,id3382757,1,2016-02-05 09:22:02,2016-02-05 09:34:51,1,-73.97824096679686,40.75205612182617,-73.97626495361328,40.76525115966797,N,769,Long Island City,Manhattan,Friday,Friday,morning,morning
5151,1099735,id3338505,2,2016-03-05 02:19:20,2016-03-05 02:27:27,1,-73.9906997680664,40.71828079223633,-73.9725570678711,40.7460823059082,N,487,New York City,Long Island City,Saturday,Saturday,late night,late night
5152,303079,id2654731,1,2016-02-19 12:00:51,2016-02-19 12:09:01,1,-73.99510955810547,40.725181579589844,-74.00776672363281,40.71757125854492,N,490,New York City,New York City,Friday,Friday,midday,midday
5153,319298,id0437171,1,2016-02-14 19:49:15,2016-02-14 19:59:41,1,-73.975830078125,40.75997543334961,-73.99169158935547,40.74441528320313,N,626,Manhattan,New York City,Sunday,Sunday,evening,evening
5154,1189128,id3058991,2,2016-06-20 14:25:06,2016-06-20 14:35:15,5,-73.97438049316406,40.76497268676758,-73.9649429321289,40.77239227294922,N,609,Manhattan,Manhattan,Monday,Monday,midday,midday
5155,281666,id2994968,2,2016-06-19 17:33:21,2016-06-19 17:39:52,1,-73.94388580322266,40.80706787109375,-73.95262145996094,40.80841445922852,N,391,Manhattan,Manhattan,Sunday,Sunday,evening,evening
5156,298142,id3423732,2,2016-03-13 03:02:57,2016-03-13 03:12:16,6,-73.98689270019531,40.72253036499024,-73.97120666503906,40.75122833251953,N,559,New York City,Long Island City,Sunday,Sunday,late night,late night
5157,616933,id1167104,2,2016-04-27 21:31:52,2016-04-27 21:37:03,1,-73.87301635742188,40.77398300170898,-73.91737365722656,40.773685455322266,N,311,The Bronx,Long Island City,Wednesday,Wednesday,evening,evening
5158,1304747,id3151805,2,2016-02-11 23:23:54,2016-02-11 23:32:12,1,-73.97960662841797,40.73546600341797,-73.99807739257811,40.735801696777344,N,498,Long Island City,New York City,Thursday,Thursday,late night,late night
5159,181071,id3292796,1,2016-04-28 14:01:04,2016-04-28 14:15:04,2,-73.96063232421875,40.77901458740234,-73.96884155273438,40.77006149291992,Y,840,Manhattan,Manhattan,Thursday,Thursday,midday,midday
5160,802257,id1673476,2,2016-05-24 09:05:55,2016-05-24 09:33:47,1,-73.9622344970703,40.76357650756836,-73.98486328125,40.760009765625,N,1672,Manhattan,Manhattan,Tuesday,Tuesday,morning,morning
5161,878225,id2168590,1,2016-06-09 01:45:28,2016-06-09 01:48:53,1,-74.0099105834961,40.73843765258789,-74.00056457519531,40.746315002441406,N,205,Hoboken,Weehawken,Thursday,Thursday,late night,late night
5162,348480,id3068594,2,2016-01-22 12:45:54,2016-01-22 12:57:22,1,-73.98541259765625,40.75346374511719,-73.98164367675781,40.7436637878418,N,688,Manhattan,Long Island City,Friday,Friday,midday,midday
5163,877197,id1450946,1,2016-04-24 09:45:09,2016-04-24 09:52:12,1,-73.95616149902342,40.77199172973633,-73.96904754638672,40.762786865234375,N,423,Manhattan,Manhattan,Sunday,Sunday,morning,morning
5164,319020,id3052261,1,2016-04-28 05:30:06,2016-04-28 05:44:42,1,-73.9737319946289,40.74796676635742,-73.86567687988281,40.77096176147461,N,876,Long Island City,The Bronx,Thursday,Thursday,morning,morning
5165,490133,id3310683,1,2016-03-11 22:02:49,2016-03-11 22:08:47,1,-73.97158813476562,40.676353454589844,-73.99024963378906,40.6867561340332,N,358,Brooklyn,New York City,Friday,Friday,late night,late night
5166,576677,id1280396,1,2016-02-01 07:49:37,2016-02-01 08:02:10,1,-73.9904556274414,40.756107330322266,-73.98571014404298,40.74439239501953,N,753,Weehawken,New York City,Monday,Monday,morning,morning
5167,784504,id2637800,2,2016-02-01 12:57:08,2016-02-01 13:06:25,1,-73.97582244873048,40.76025390625,-73.9951629638672,40.744911193847656,N,557,Manhattan,New York City,Monday,Monday,midday,midday
5168,972759,id3688314,1,2016-04-11 22:12:16,2016-04-11 22:41:13,1,-73.97976684570312,40.75475311279297,-73.96110534667969,40.6543197631836,N,1737,Manhattan,Brooklyn,Monday,Monday,late night,late night
5169,815221,id3842847,1,2016-05-27 17:10:59,2016-05-27 17:41:49,1,-73.97109985351562,40.76427841186523,-74.00908660888672,40.71560287475585,N,1850,Manhattan,New York City,Friday,Friday,evening,evening
5170,1350792,id0768739,2,2016-01-01 11:18:14,2016-01-01 11:24:07,1,-73.99239349365234,40.713417053222656,-74.00830841064453,40.71673202514648,N,353,New York City,New York City,Friday,Friday,midday,midday
5171,644347,id3582657,1,2016-03-23 15:11:19,2016-03-23 15:42:12,1,-73.97897338867188,40.74719619750977,-73.86174011230467,40.768409729003906,N,1853,Long Island City,The Bronx,Wednesday,Wednesday,midday,midday
5172,1195222,id0704917,1,2016-05-13 00:07:27,2016-05-13 00:35:24,1,-73.98685455322266,40.72111129760742,-74.00494384765625,40.6502799987793,N,1677,New York City,Bensonhurst,Friday,Friday,late night,late night
5173,511309,id2235331,2,2016-02-14 12:26:54,2016-02-14 12:37:48,1,-73.9666748046875,40.80430221557617,-73.98223114013672,40.77582550048828,N,654,Manhattan,Manhattan,Sunday,Sunday,midday,midday
5174,588214,id3091016,1,2016-03-17 08:55:09,2016-03-17 09:07:50,1,-74.00630950927734,40.734199523925774,-73.99507904052734,40.76012802124024,N,761,New York City,Weehawken,Thursday,Thursday,morning,morning
5175,1184631,id1027599,2,2016-03-14 17:42:42,2016-03-14 17:45:02,1,-73.96112060546875,40.7718505859375,-73.96399688720702,40.76809692382813,N,140,Manhattan,Manhattan,Monday,Monday,evening,evening
5176,1050199,id3344863,2,2016-03-02 12:38:21,2016-03-02 12:45:29,1,-73.98703002929686,40.733901977539055,-73.9975357055664,40.7253303527832,N,428,New York City,New York City,Wednesday,Wednesday,midday,midday
5177,958600,id2705548,2,2016-02-16 21:33:54,2016-02-16 21:48:17,2,-73.98470306396483,40.75899124145508,-73.96562194824219,40.754661560058594,N,863,Manhattan,Long Island City,Tuesday,Tuesday,evening,evening
5178,1337878,id2495585,1,2016-05-07 17:17:02,2016-05-07 17:27:06,1,-74.01602172851562,40.71516799926758,-74.0035400390625,40.722599029541016,N,604,New York City,New York City,Saturday,Saturday,evening,evening
5179,353202,id1699974,2,2016-02-13 09:58:56,2016-02-13 10:05:43,4,-74.00579071044923,40.73383331298828,-73.99222564697266,40.7434959411621,N,407,New York City,New York City,Saturday,Saturday,morning,midday
5180,612862,id1375031,2,2016-02-09 19:43:17,2016-02-09 20:06:40,5,-73.87503814697266,40.77401351928711,-73.98558807373048,40.7645378112793,N,1403,The Bronx,Manhattan,Tuesday,Tuesday,evening,evening
5181,726361,id1042177,2,2016-06-12 22:25:21,2016-06-12 22:28:26,1,-74.00390625,40.74304962158203,-74.00006866455078,40.73796081542969,N,185,Hoboken,New York City,Sunday,Sunday,late night,late night
5182,505086,id2579168,1,2016-04-30 10:36:52,2016-04-30 10:42:59,3,-73.95882415771484,40.76834106445313,-73.94799041748048,40.77885818481445,N,367,Manhattan,Manhattan,Saturday,Saturday,midday,midday
5183,1335391,id0062482,1,2016-05-20 02:50:44,2016-05-20 02:51:49,2,-74.00225830078125,40.73359680175781,-74.00228118896483,40.73360824584961,N,65,New York City,New York City,Friday,Friday,late night,late night
5184,408225,id3994493,2,2016-06-30 21:36:58,2016-06-30 21:45:08,1,-73.97457122802734,40.76249694824219,-73.99119567871094,40.75050735473633,N,490,Manhattan,Weehawken,Thursday,Thursday,evening,evening
5185,1063397,id0946144,2,2016-03-25 22:45:32,2016-03-25 22:54:29,6,-73.99371337890625,40.74661636352539,-73.99745178222656,40.76052856445313,N,537,New York City,Weehawken,Friday,Friday,late night,late night
5186,757440,id2694611,2,2016-06-25 21:51:20,2016-06-25 21:59:15,1,-73.9914321899414,40.75067138671875,-73.98168182373048,40.74105072021485,N,475,Weehawken,Long Island City,Saturday,Saturday,evening,evening
5187,1371708,id1642860,2,2016-01-10 13:28:10,2016-01-10 13:52:54,6,-73.94898223876955,40.78166961669922,-74.0008316040039,40.75813674926758,N,1484,Manhattan,Weehawken,Sunday,Sunday,midday,midday
5188,1032230,id3169425,1,2016-04-28 18:39:25,2016-04-28 18:49:08,1,-73.95874786376955,40.76413345336913,-73.97071075439453,40.75151062011719,N,583,Manhattan,Long Island City,Thursday,Thursday,evening,evening
5189,761563,id0952949,2,2016-01-12 12:02:31,2016-01-12 12:07:31,1,-73.99162292480467,40.73606872558594,-74.00504302978516,40.74169921875,N,300,New York City,Hoboken,Tuesday,Tuesday,midday,midday
5190,1323842,id1196796,1,2016-01-06 12:23:57,2016-01-06 12:36:15,1,-73.99156188964845,40.75014114379883,-73.9749526977539,40.755184173583984,N,738,Weehawken,Long Island City,Wednesday,Wednesday,midday,midday
5191,1382000,id3020084,2,2016-01-30 23:55:28,2016-01-31 00:04:24,1,-74.00858306884766,40.71961975097656,-73.99867248535155,40.73495101928711,N,536,New York City,New York City,Saturday,Sunday,late night,late night
5192,1243553,id3047164,2,2016-03-19 01:18:10,2016-03-19 01:32:34,1,-73.9915542602539,40.74539566040039,-73.989501953125,40.71879959106445,N,864,New York City,New York City,Saturday,Saturday,late night,late night
5193,336670,id1668070,2,2016-06-26 17:38:52,2016-06-26 18:05:25,1,-73.96569061279298,40.75883865356445,-73.98922729492188,40.73973083496094,N,1593,Long Island City,New York City,Sunday,Sunday,evening,evening
